Enhancer_ID	chr	start	end	center	FANTOM5	associated_gene-FANTOM5	associated_gene-50Kb	associated_gene-4DGenome	Cell/Tissue	Detection_method	PMID	closest_gene	distance
908	chr2	44313395	44316587	44315097	N	NA	NA	PPM1B,PREPL	IMR90	Hi-C	24141950	PPM1B	79413
909	chr2	44360189	44367121	44363973	N	NA	PPM1B	PPM1B,SLC3A1	IMR90	Hi-C	24141950	PPM1B	28879
910	chr2	45025962	45031776	45029177,45031283	N,N	NA;NA	NA	SIX3	IMR90	Hi-C	24141950	CAMKMT	436919
911	chr2	45264363	45267413	45264877,45266990	N,N	NA;NA	NA	SRBD1,SIX2,UNQ6975	IMR90	Hi-C	24141950	SRBD1	571020
912	chr2	47418114	47420806	47419360	N	NA	CALM2	TTC7A,C2orf61,SOCS5,MCFD2,CALM2,EPCAM	IMR90	Hi-C	24141950	CALM2	14374
913	chr2	47546293	47574374	47561018,47572444,47562470	N,N,N	NA;NA;NA	EPCAM	CALM2,TTC7A,SOCS5,MCFD2,MSH2,EPCAM,C2orf61,MSH6	MCF7,IMR90,K562	ChIA-PET,Hi-C	22265404,24141950	EPCAM	21913
914	chr2	47921525	47930938	47924830	N	NA	NA	KCNK12	IMR90	Hi-C	24141950	MSH6	79283
915	chr2	48337774	48341233	48338965	N	NA	NA	FOXN2,FBXO11,PPP1R21,STON1-GTF2A1L,MSH6	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	FBXO11	204842
916	chr2	49456644	49457995	49456895	N	NA	NA	NA	NA	NA	NA	FBXO11	1323712
917	chr2	52565123	52623394	52565860,52567705	N,N	NA;NA	NA	NA	NA	NA	NA	CHAC2	1371535
918	chr2	52666217	52668777	52667435	N	NA	NA	NA	NA	NA	NA	CHAC2	1326152
919	chr2	53329904	53341290	53339235	N	NA	NA	NA	NA	NA	NA	CHAC2	653639
920	chr2	53812580	53820124	53814600	N	NA	NA	GPR75-ASB3,ASB3	IMR90	Hi-C	24141950	CHAC2	174805
921	chr2	5618294	5620963	5619662	N	NA	NA	NA	NA	NA	NA	SOX11	211836
922	chr2	61807838	61812588	61809428	N	NA	XPO1	NA	NA	NA	NA	XPO1	42420
923	chr2	61823326	61828170	61824996	N	NA	NA	NA	NA	NA	NA	XPO1	57908
924	chr2	61983240	61995753	61991491	Y	NA	NA	XPO1,FAM161A	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	CCT4	120053
925	chr2	64051809	64056836	64055209	N	NA	UGP2	UGP2	K562	ChIA-PET	22265404	UGP2	11262
926	chr2	64482665	64539899	64483864,64494820,64485770	N,N,N	NA;NA;NA	NA	LINC00309,PELI1,AFTPH	IMR90	Hi-C	24141950	PELI1	111060
927	chr2	64629048	64632871	64631217	N	NA	NA	PELI1	IMR90	Hi-C	24141950	PELI1	257443
928	chr2	66466049	66504778	66470793,66477352	N,N	NA;NA	NA	NA	NA	NA	NA	ACTR2	1011220
929	chr2	67532541	67572256	67559646,67564187,67557357	N,N,N	NA;NA;NA	NA	MEIS1,ETAA1	IMR90	Hi-C	24141950	ETAA1	52186
930	chr2	6779720	6781992	6780551	N	NA	NA	NA	NA	NA	NA	SOX11	946921
931	chr2	70852099	70855309	70854787	N	NA	NA	FAM136A,TGFA	IMR90	Hi-C	24141950	ADD2	140066
932	chr2	728598	731301	729542	N	NA	NA	NA	NA	NA	NA	TMEM18	51159
933	chr2	74207007	74212636	74210938	N	NA	NA	DGUOK,TET3,C2orf78,STAMBP,BOLA3,MOB1A,MTHFD2,BOLA3-AS1	MCF7,IMR90,K562	ChIA-PET,Hi-C	22265404,24141950	DGUOK	53054
934	chr2	74961213	74964515	74962910	N	NA	NA	C2orf65,HK2,TACR1	IMR90	Hi-C	24141950	AUP1	204239
935	chr2	75440725	75447150	75443785	N	NA	NA	NA	NA	NA	NA	AUP1	683751
936	chr2	75658850	75665458	75660397	N	NA	NA	TACR1	IMR90	Hi-C	24141950	AUP1	901876
937	chr2	76798002	76811110	76801796,76806576	N,N	NA;NA	NA	NA	NA	NA	NA	AUP1	2041028
938	chr2	77800352	77823608	77820214	N	NA	NA	NA	NA	NA	NA	AUP1	3043378
939	chr2	78196113	78198107	78197650	N	NA	NA	NA	NA	NA	NA	AUP1	3439139
940	chr2	78261467	78264448	78263237	N	NA	NA	NA	NA	NA	NA	AUP1	3504493
941	chr2	7841596	7846434	7843820	N	NA	NA	LOC339788	IMR90	Hi-C	24141950	ID2	975679
942	chr2	79438329	79440716	79439267	N	NA	NA	NA	NA	NA	NA	AUP1	4681355
943	chr2	81102188	81107413	81105160	N	NA	NA	NA	NA	NA	NA	TMSB10	4025350
944	chr2	82190642	82235564	82232799,82234289	N,Y	NA;NA	NA	CPA3	MCF7	ChIA-PET	19890323	TMSB10	2897199
945	chr2	84011885	84021829	84018759	N	NA	NA	NA	NA	NA	NA	TMSB10	1110934
946	chr2	85183001	85188389	85185458	Y	NA	NA	TMSB10,KCMF1	IMR90	Hi-C	24141950	TMSB10	50238
947	chr2	85644009	85650403	85645788	N	NA	NA	ELMOD3,GGCX,MAT2A	MCF7	ChIA-PET	22265404	ELMOD3	62166
948	chr2	88648184	88656046	88650389	N	NA	NA	NA	NA	NA	NA	EIF2AK3	271048
949	chr2	88957415	88961000	88959003	N	NA	EIF2AK3	EIF2AK3	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	EIF2AK3	30321
950	chr20	11358198	11361839	11360287	N	NA	NA	JAG1,LOC339593,C20orf94,MKKS	IMR90	Hi-C	24141950	JAG1	703504
951	chr20	11518749	11524944	11521507	N	NA	NA	C20orf94,JAG1,MKKS,LOC339593,SNAP25	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	JAG1	864055
952	chr20	11697839	11701696	11699768	N	NA	NA	NA	NA	NA	NA	JAG1	1043145
953	chr20	12320682	12327009	12323956	N	NA	NA	NA	NA	NA	NA	ESF1	1438523
954	chr20	12728430	12748876	12734676,12729329	N,N	NA;NA	NA	NA	NA	NA	NA	ESF1	1016656
955	chr20	1479631	1482545	1481398	N	NA	NA	NA	NA	NA	NA	LOC100507495	173644
956	chr20	17003647	17007364	17005270	N	NA	NA	NA	NA	NA	NA	SNRPB2	293038
957	chr20	1797610	1800902	1799673	N	NA	NA	STK35,SIRPA,LOC100507495,SNPH,FKBP1A-SDCBP2	IMR90	Hi-C	24141950	LOC100507495	491623
958	chr20	19733008	19737531	19735115	N	NA	NA	SLC24A3,RIN2,C20orf26,CRNKL1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	RALGAPA2	955735
959	chr20	20722963	20726144	20724442	N	NA	RALGAPA2	RALGAPA2	IMR90	Hi-C	24141950	RALGAPA2	29697
960	chr20	21915993	21920193	21917666	N	NA	NA	NA	NA	NA	NA	XRN2	632051
961	chr20	23743463	23746779	23745391	N	NA	NA	NA	NA	NA	NA	PYGB	1481927
962	chr20	26140173	26144123	26141731	N	NA	LOC284801	NA	NA	NA	NA	LOC284801	45746
963	chr20	31336179	31342228	31338823	N	NA	COMMD7,DNMT3B	COMMD7,DNMT3B	K562,MCF7	ChIA-PET	22265404	COMMD7	4365
964	chr20	32801077	32807085	32804059	N	NA	NA	AHCY,ITCH,NCOA6,ASIP,DYNLRB1	IMR90	Hi-C	24141950	EIF2S2	100992
965	chr20	33753554	33755542	33754441	N	NA	EDEM2	NA	NA	NA	NA	EDEM2	18393
966	chr20	35894964	35899146	35896329	N	NA	MANBAL	RPN2,GHRH,MANBAL,NNAT,BLCAP,SRC	IMR90	Hi-C	24141950	MANBAL	18905
967	chr20	38727233	38913739	38897848,38908468,38904700	N,N,N	NA;NA;NA	NA	RALGAPB,TOMM34,CLRN1,TRPS1,TRIM37,MAFB	Islet,MCF7	4C,ChIA-PET	24413736,19890323,22265404	TOP1	743723
968	chr20	40319925	40325549	40322034	N	NA	NA	CHD6	MCF7,IMR90	ChIA-PET,Hi-C	22265404,24141950	CHD6	72792
969	chr20	45992138	46001684	45997954	N	NA	LOC100131496,ZMYND8	ZMYND8,LOC100131496,NCOA3,EYA2,PARD6B	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	ZMYND8	6664
970	chr20	47462883	47464638	47463411	Y	ZNFX1	NA	PREX1	IMR90	Hi-C	24141950	CSE1L	198145
971	chr20	48383375	48386254	48384894	Y	ZNFX1,B4GALT5,TMEM189,SNAI1,RNF114,CEBPB,SLC9A8	NA	B4GALT5,SLC9A8,KCNB1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	B4GALT5	52954
972	chr20	48593329	48595112	48594300	N	NA	NA	UBE2V1,TMEM189-UBE2V1,CEBPB	MCF7,K562	ChIA-PET	22265404	B4GALT5	262908
973	chr20	48786039	48791322	48789001	N	NA	NA	TMEM189-UBE2V1,SNAI1,RNF114,UBE2V1,PTPN1	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	B4GALT5	455618
974	chr20	49066681	49070077	49067829	Y	SNAI1,TMEM189,CEBPB,PTPN1	NA	LOC284751,CEBPB,TMEM189-UBE2V1,UBE2V1,PTPN1,FAM65C,MIR645,PARD6B	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ADNP	477450
975	chr20	49260541	49265931	49262491	N	NA	NA	FAM65C,PARD6B,PTPN1,ADNP,BCAS4	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ADNP	281596
976	chr20	49920852	49925803	49923240	N	NA	NA	KCNG1,MOCS3,DPM1,NFATC2,ATP9A	IMR90	Hi-C	24141950	MOCS3	345489
977	chr20	50426677	50431110	50428556	N	NA	SALL4	SALL4,ATP9A,ZFP64	IMR90	Hi-C	24141950	SALL4	7629
978	chr20	50503946	50507793	50505042	N	NA	NA	ATP9A,SALL4,ZFP64,NFATC2	IMR90	Hi-C	24141950	SALL4	84898
979	chr20	50660215	50668329	50665297	N	NA	NA	ATP9A,SALL4,NFATC2,ZFP64	IMR90	Hi-C	24141950	ZFP64	140195
980	chr20	52211234	52218521	52212503	N	NA	ZNF217	SUMO1P1,BCAS1,BMP7,SULF2,ZMYND8,CYP24A1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ZNF217	11598
981	chr20	52237990	52241778	52240453	N	NA	ZNF217	SUMO1P1,BMP7,ZNF217,BCAS1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ZNF217	38354
982	chr20	52352027	52359165	52353814,52357127	N,Y	NA;ZNF217	NA	ZNF217,BCAS1,BMP7	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ZNF217	152391
983	chr20	52530664	52534679	52532140	Y	NA	NA	SUMO1P1,BMP7,ZNF217	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ZNF217	331028
984	chr20	52738228	52742197	52740143	Y	NA	NA	DOK5,SULF2,ZMYND8,BMP7,PTPRT	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	DOK5	350069
985	chr20	55309907	55314164	55310760	N	NA	NA	TFAP2C	MCF7	ChIA-PET	22265404	C20orf43	266260
986	chr20	5626694	5628007	5626933	N	NA	NA	GPCPD1,C20orf196	IMR90	Hi-C	24141950	C20orf196	103036
987	chr20	56291845	56305928	56293928	N	NA	NA	NA	NA	NA	NA	MTRNR2L3	356967
988	chr20	59265560	59270145	59267792	N	NA	NA	LOC284757	IMR90	Hi-C	24141950	PPP1R3D	750208
989	chr20	62477318	62481280	62478168	Y	NA	TPD52L2	SLC2A4RG,ZBTB46,LIME1,ZGPAT,TPD52L2,UCKL1,MIR1914	IMR90	Hi-C	24141950	TPD52L2	15301
990	chr21	10492764	10493164	10492965	N	NA	NA	NA	NA	NA	NA	USP25	6609332
991	chr21	15398728	15457093	15399678	N	NA	NA	NA	NA	NA	NA	USP25	1645403
992	chr21	16738617	16741283	16739561	N	NA	NA	NA	NA	NA	NA	USP25	361213
993	chr21	20925417	20928490	20926632	N	NA	NA	NA	NA	NA	NA	USP25	3822921
994	chr21	22032618	22035885	22034304	N	NA	NA	NA	NA	NA	NA	D21S2088E	2721271
995	chr21	27598683	27606129	27602734	N	NA	NA	NA	NA	NA	NA	APP	55237
996	chr21	28396942	28401025	28398441	N	NA	NA	NA	NA	NA	NA	ADAMTS1	179214
997	chr21	28741199	28744873	28742551	N	NA	NA	ADAMTS1,ADAMTS5,MIR4759	IMR90	Hi-C	24141950	ADAMTS1	523471
998	chr21	38018742	38021116	38020016	N	NA	NA	CLDN14,HLCS,SIM2	IMR90	Hi-C	24141950	CHAF1B	261053
999	chr21	38931554	38940045	38936810	Y	DYRK1A,DYRK1A	NA	DSCR3,DSCR9,DYRK1A,KCNJ6	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	DYRK1A	191695
1000	chr21	44534823	44539575	44535346	N	NA	U2AF1	NDUFV3,WDR4,PKNOX1,CBS,U2AF1,HSF2BP,RRP1B	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	U2AF1	7135
1001	chr21	46429994	46434233	46432415	N	NA	NA	ADARB1,SSR4P1,ITGB2,PTTG1IP,C21orf67,FAM207A,LINC00162,LINC00163	K562,MCF7,IMR90	ChIA-PET,Hi-C	22265404,24141950	FAM207A	70039
1002	chr21	46796019	46796310	46796193	N	NA	NA	ADARB1,LOC642852,POFUT2,LINC00315,COL18A1,COL18A1-AS1,PCBP3	IMR90	Hi-C	24141950	FAM207A	436064
1003	chr21	9696264	9701027	9697922	N	NA	NA	NA	NA	NA	NA	USP25	7401469
1004	chr22	17846588	17850303	17849023	N	NA	NA	CECR2	IMR90	Hi-C	24141950	CECR3	98965
1005	chr22	20724243	20729245	20726059	N	NA	ZNF74	KLHL22,ZNF74	IMR90	Hi-C	24141950	ZNF74	19160
1006	chr22	23877007	23893034	23880440	N	NA	NA	BCR,ZDHHC8P1,CES5AP1,IGLL1,GUSBP11,RGL4	IMR90	Hi-C	24141950	GUSBP11	166576
1007	chr22	25083121	25089530	25087072,25087260	N,N	NA;NA	NA	PIWIL3	IMR90	Hi-C	24141950	SNRPD3	131503
1008	chr22	25347241	25401492	25348748	Y	NA	KIAA1671	SGSM1,KIAA1671,TMEM211	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	KIAA1671	22449
1009	chr22	26460845	26466986	26462772	N	NA	NA	MYO18B,SEZ6L	IMR90	Hi-C	24141950	TFIP11	441451
1010	chr22	35020356	35021963	35021140	N	NA	NA	NA	NA	NA	NA	TOM1	673305
1011	chr22	36459439	36463636	36462058	N	NA	NA	RBFOX2,APOL3,APOL6,MCM5,MB,APOL5	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	APOL2	172364
1012	chr22	36803755	36808096	36806191	Y	NA	MYH9	MYH9,FOXRED2,TXN2	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	MYH9	19692
1013	chr22	37939739	37944155	37942243	Y	KCTD17,TRIOBP,POLR2F,MICALL1,LGALS1,ANKRD54,CARD10,CDC42EP1	NA	ELFN2,CYTH4,CARD10,CDC42EP1,LGALS2,GGA1	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	GGA1	60326
1014	chr22	37997072	37999969	37997805	Y	GGA1,GGA1	GGA1	CYTH4,LGALS2,CDC42EP1,CARD10,MFNG,SH3BP1,PDXP,GGA1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	GGA1	4512
1015	chr22	38427724	38431731	38430566	N	NA	PICK1	MAFF,EIF3L,MICALL1,C22orf23,POLR2F,SOX10,PICK1,PLA2G6,CSNK1E,TMEM184B,DMC1,DDX17,CBY1,LOC646851	IMR90	Hi-C	24141950	PICK1	21531
1016	chr22	41131918	41140861	41140032	N	NA	NA	XPNPEP3,MKL1,SLC25A17,SGSM3,MCHR1,RBX1,ST13	IMR90	Hi-C	24141950	SLC25A17	74531
1017	chr22	41413987	41424970	41417893	N	NA	NA	ST13,RBX1,MIR1281,EP300	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	EP300	63644
1018	chr22	45445807	45450266	45448678	Y	NA	PHF21B	PHF21B,PRR5-ARHGAP8,LOC100506714	IMR90	Hi-C	24141950	PHF21B	39998
1019	chr22	49663543	49667457	49665732	N	NA	NA	NA	NA	NA	NA	BRD1	550995
1020	chr22	49929151	49932654	49930322	N	NA	NA	NA	NA	NA	NA	BRD1	285798
1021	chr3	101790083	101791802	101790311	N	NA	NA	FAM55C,LOC152225	IMR90	Hi-C	24141950	CEP97	346589
1022	chr3	104158561	104164743	104163940	N	NA	NA	NA	NA	NA	NA	CBLB	1423144
1023	chr3	104236925	104240384	104238448	N	NA	NA	NA	NA	NA	NA	CBLB	1347503
1024	chr3	106577876	106594187	106593012	N	NA	NA	CBLB	IMR90	Hi-C	24141950	CBLB	989989
1025	chr3	106605948	106634732	106632062,106634368	N,N	NA;NA	NA	NA	NA	NA	NA	CBLB	1018061
1026	chr3	106643112	106647338	106645033,106646894	N,N	NA;NA	NA	NA	NA	NA	NA	CBLB	1055225
1027	chr3	107084339	107087524	107085842	Y	NA	NA	LOC344595,LOC100302640	IMR90	Hi-C	24141950	DZIP3	1220813
1028	chr3	107147929	107152945	107148346,107151118	Y,N	NA;NA	NA	LOC344595,BBX,LOC100302640	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	DZIP3	1155392
1029	chr3	109071879	109078665	109075023	N	NA	DPPA4	NA	NA	NA	NA	DPPA4	15460
1030	chr3	110402154	110406515	110405084	N	NA	NA	NA	NA	NA	NA	PVRL3	384500
1031	chr3	112028815	112044954	112032821,112040781	N,N	NA;NA	CD200	BTLA,CD200,SLC9A10	IMR90	Hi-C	24141950	CD200	6962
1032	chr3	115230451	115261753	115231813	N	NA	NA	GAP43	IMR90	Hi-C	24141950	GAP43	80398
1033	chr3	117115401	117118862	117117622	N	NA	NA	NA	NA	NA	NA	GAP43	1773250
1034	chr3	119826454	119829469	119826608	N	NA	GSK3B	GPR156,GSK3B	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	GSK3B	13190
1035	chr3	120285206	120288198	120287236	N	NA	NDUFB4	FSTL1,GPR156,LRRC58,NR1I2,NDUFB4,GTF2E1	IMR90	Hi-C	24141950	NDUFB4	26930
1036	chr3	128393102	128405909	128399800	N	NA	RPN1,RAB7A	RAB7A,RPN1,LOC653712,ACAD9	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	RPN1	23383
1037	chr3	134123477	134129216	134125811	N	NA	AMOTL2	RYK,AMOTL2,ANAPC13,MIR4788,CEP63	IMR90	Hi-C	24141950	AMOTL2	30071
1038	chr3	135071646	135088338	135087377	N	NA	NA	NA	NA	NA	NA	MSL2	826350
1039	chr3	135157101	135158976	135158677	N	NA	NA	NA	NA	NA	NA	MSL2	755712
1040	chr3	135375504	135383318	135377672	N	NA	NA	NA	NA	NA	NA	MSL2	531370
1041	chr3	136823448	136826707	136824646	N	NA	NA	CLDN18	IMR90	Hi-C	24141950	IL20RB	146741
1042	chr3	137317973	137321333	137319602	N	NA	NA	NA	NA	NA	NA	DBR1	572458
1043	chr3	138536041	138556198	138553762,138543708	N,N	NA;NA	NA	PIK3CB	IMR90	Hi-C	24141950	CEP70	222912
1044	chr3	138563007	138568028	138564771	N	NA	NA	PIK3CB	IMR90	Hi-C	24141950	CEP70	249878
1045	chr3	138579781	138622141	138581950,138598934	Y,N	NA;NA	NA	PIK3CB,CEP70,ESYT3	IMR90	Hi-C	24141950	CEP70	266652
1046	chr3	144829644	144835975	144830231	N	NA	NA	NA	NA	NA	NA	C3orf58	1139004
1047	chr3	145271276	145275729	145274344	N	NA	NA	NA	NA	NA	NA	PLSCR1	986899
1048	chr3	146062730	146066680	146064148	N	NA	NA	NA	NA	NA	NA	PLSCR1	195948
1049	chr3	147651501	147654836	147653033	N	NA	NA	NA	NA	NA	NA	HLTF	1149505
1050	chr3	147873116	147875274	147874482	N	NA	NA	NA	NA	NA	NA	HLTF	929067
1051	chr3	152373551	152376307	152374906	N	NA	NA	NA	NA	NA	NA	P2RY1	176429
1052	chr3	153357171	153362425	153359504	N	NA	NA	NA	NA	NA	NA	DHX36	679861
1053	chr3	155761648	155763603	155762145	N	NA	NA	NA	NA	NA	NA	GMPS	173323
1054	chr3	156891491	156897195	156892821	N	NA	NA	CCNL1,VEPH1,PTX3,LEKR1,LOC339894,LOC100498859	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	SSR3	618518
1055	chr3	161874548	161876609	161875984	N	NA	NA	NA	NA	NA	NA	NMD3	935449
1056	chr3	162437167	162468523	162439996,162444941,162459316	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	NMD3	1498068
1057	chr3	163626293	163629552	163627158	N	NA	NA	NA	NA	NA	NA	NMD3	2687194
1058	chr3	164049789	164052588	164051129	N	NA	NA	NA	NA	NA	NA	NMD3	3110690
1059	chr3	164059427	164066145	164062876	N	NA	NA	NA	NA	NA	NA	NMD3	3120328
1060	chr3	166220485	166224534	166223652	N	NA	NA	NA	NA	NA	NA	PDCD10	1228117
1061	chr3	166542609	166547621	166546969	N	NA	NA	NA	NA	NA	NA	PDCD10	905030
1062	chr3	16677502	16691262	16690073	N	NA	NA	TBC1D5	IMR90	Hi-C	24141950	OXNAD1	370835
1063	chr3	16709402	16722305	16713335	N	NA	NA	PLCL2	IMR90	Hi-C	24141950	OXNAD1	402735
1064	chr3	16789077	16792563	16791107	N	NA	NA	NA	NA	NA	NA	OXNAD1	482410
1065	chr3	169385833	169389205	169387495	N	NA	NA	MECOM	MCF7,K562	ChIA-PET	22265404	MYNN	101648
1066	chr3	170392299	170396169	170395687	N	NA	NA	SLC7A14,CLDN11	IMR90	Hi-C	24141950	RPL22L1	191876
1067	chr3	170398408	170407623	170405760,170407621,170400004	N,N,N	NA;NA;NA	NA	SLC7A14,CLDN11	IMR90	Hi-C	24141950	RPL22L1	180422
1068	chr3	170535424	170542057	170538657	N	NA	RPL22L1	SLC7A14,CLDN11,PRKCI,SKIL	IMR90	Hi-C	24141950	RPL22L1	45988
1069	chr3	172874688	172879594	172877532	N	NA	NA	NA	NA	NA	NA	NLGN1	236650
1070	chr3	174255337	174257600	174256149	N	NA	NA	NAALADL2	IMR90	Hi-C	24141950	NLGN1	1139093
1071	chr3	175551662	175556784	175553983	N	NA	NA	NA	NA	NA	NA	TBL1XR1	1358264
1072	chr3	175782862	175784868	175784270	N	NA	NA	NA	NA	NA	NA	TBL1XR1	1130180
1073	chr3	176014863	176118645	176043106,176048477	N,N	NA;NA	NA	NA	NA	NA	NA	TBL1XR1	796403
1074	chr3	176222025	176226516	176223886	N	NA	NA	NA	NA	NA	NA	TBL1XR1	688532
1075	chr3	177074898	177080059	177077032,177079064	N,N	NA;NA	NA	TBL1XR1	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	TBL1XR1	159850
1076	chr3	177383103	177388988	177386094	N	NA	NA	NA	NA	NA	NA	TBL1XR1	468055
1077	chr3	17912646	17921269	17913983	N	NA	NA	NA	NA	NA	NA	TBC1D5	128406
1078	chr3	181575873	181579893	181577806	N	NA	NA	NA	NA	NA	NA	DNAJC19	868311
1079	chr3	182000208	182004033	182002694	N	NA	NA	NA	NA	NA	NA	LOC100505687	1161363
1080	chr3	182398898	182402043	182400843	N	NA	NA	SOX2-OT	IMR90	Hi-C	24141950	LOC100505687	763353
1081	chr3	183151841	183154298	183152988	N	NA	LOC100505687	ATP11B,LOC100505687	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	LOC100505687	11098
1082	chr3	184241144	184246142	184243958	N	NA	NA	CHRD,PSMD2,ECE2,EIF4G1,CLCN2,POLR2H,FAM131A,THPO,EPHB3,VPS8	IMR90	Hi-C	24141950	POLR2H	159950
1083	chr3	18486800	18529422	18487475	N	NA	NA	NA	NA	NA	NA	LOC339862	431653
1084	chr3	186130378	186133380	186131782	N	NA	NA	LOC344887,DGKG,ETV5,LOC253573	IMR90	Hi-C	24141950	TBCCD1	154952
1085	chr3	186898883	186905117	186901962	N	NA	RPL39L	LOC100131635	IMR90	Hi-C	24141950	RPL39L	41620
1086	chr3	187035540	187038906	187037100	N	NA	NA	MASP1,SST,RTP2,LOC100131635,RPL39L	IMR90	Hi-C	24141950	RPL39L	178277
1087	chr3	187076314	187079799	187078727	N	NA	NA	MASP1,RTP1,SST	IMR90	Hi-C	24141950	RPL39L	219051
1088	chr3	187181843	187190431	187183597,187187468,187189403	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	RPL39L	324580
1089	chr3	188662723	188667146	188665686	N	NA	NA	LPP-AS2,LPP,BCL6	IMR90	Hi-C	24141950	LPP	791060
1090	chr3	189879982	189883083	189880132	N	NA	NA	CLDN1,LEPREL1,CLDN16,TMEM207	IMR90	Hi-C	24141950	LPP	2008319
1091	chr3	19016247	19023711	19017894	N	NA	NA	NA	NA	NA	NA	KCNH8	166306
1092	chr3	191383036	191391649	191387417	N	NA	NA	NA	NA	NA	NA	MB21D2	1244301
1093	chr3	191623864	191648274	191644566	N	NA	NA	NA	NA	NA	NA	MB21D2	987676
1094	chr3	191788777	191795254	191791853	N	NA	NA	NA	NA	NA	NA	MB21D2	840696
1095	chr3	193528562	193536390	193530596,193534583	N,N	NA;NA	NA	LOC100131551,LOC647323	IMR90	Hi-C	24141950	OPA1	217629
1096	chr3	193802849	193805923	193804563	N	NA	HES1	HES1,LOC647323,LOC100131551	MCF7,IMR90,K562	ChIA-PET,Hi-C	22265404,24141950	HES1	48008
1097	chr3	193929114	193932144	193930839	N	NA	NA	LOC647323	IMR90	Hi-C	24141950	HES1	75183
1098	chr3	195360880	195362059	195361847	N	NA	SDHAP2	NA	NA	NA	NA	SDHAP2	22851
1099	chr3	195640274	195642730	195641790	N	NA	NA	TNK2,MUC20,MIR570,SDHAP2,MUC4	K562,IMR90	ChIA-PET,Hi-C	22265404,24141950	TFRC	166302
1100	chr3	196254029	196257230	196256047	N	NA	RNF168,WDR53	UBXN7,MUC20,TFRC,LOC401109,OSTalpha,ZDHHC19,PCYT1A,TCTEX1D2,TM4SF19-TCTEX1D2,RNF168,C3orf43,WDR53,CEP19,PAK2,FBXO45	IMR90	Hi-C	24141950	RNF168	23390
1101	chr3	197181435	197185846	197183249	N	NA	NA	BDH1,DLG1,LOC100507086	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	BDH1	114348
1102	chr3	21009456	21014897	21011970	N	NA	NA	NA	NA	NA	NA	SGOL1	781732
1103	chr3	21232744	21236139	21235067	N	NA	NA	NA	NA	NA	NA	SGOL1	1005020
1104	chr3	21421151	21424528	21423881	N	NA	NA	NA	NA	NA	NA	SGOL1	1193427
1105	chr3	25195420	25199639	25197435	Y	NA	NA	NA	NA	NA	NA	TOP2B	506149
1106	chr3	26554487	26557005	26556150	N	NA	NA	NA	NA	NA	NA	TOP2B	848699
1107	chr3	27807150	27812122	27808595	N	NA	NA	NA	NA	NA	NA	SLC4A7	308905
1108	chr3	27853672	27856465	27855198	N	NA	NA	NA	NA	NA	NA	SLC4A7	355427
1109	chr3	30588822	30594914	30591954	N	NA	NA	TGFBR2,RBMS3	IMR90	Hi-C	24141950	STT3B	979577
1110	chr3	34680201	34684241	34683283	N	NA	NA	NA	NA	NA	NA	PDCD6IP	840138
1111	chr3	35915784	35921643	35918906	N	NA	NA	NA	NA	NA	NA	STAC	500454
1112	chr3	3748956	3751037	3750037	N	NA	NA	NA	NA	NA	NA	LRRN1	90084
1113	chr3	39616750	39626700	39619063,39624862	N,N	NA;NA	NA	NA	NA	NA	NA	RPSA	168546
1114	chr3	4003881	4008580	4004942	N	NA	NA	NA	NA	NA	NA	LRRN1	162760
1115	chr3	40655461	40658580	40657239	Y	NA	NA	ULK4	IMR90	Hi-C	24141950	ZNF621	89085
