Enhancer_ID	chr	start	end	center	FANTOM5	associated_gene-FANTOM5	associated_gene-50Kb	associated_gene-4DGenome	Cell/Tissue	Detection_method	PMID	closest_gene	distance
7067	chr2	235840345	235843489	235841089	N	NA	SH3BP4	SH3BP4	IMR90	Hi-C	24141950	SH3BP4	17139
7068	chr2	236059961	236060830	236060252	N	NA	NA	AGAP1	IMR90	Hi-C	24141950	SH3BP4	199333
7069	chr2	236074763	236075547	236075289	N	NA	NA	AGAP1,TRPM8	IMR90	Hi-C	24141950	SH3BP4	214135
7070	chr2	236292949	236294279	236293583	N	NA	NA	AGAP1	IMR90	Hi-C	24141950	AGAP1	108454
7071	chr2	236307456	236310350	236308428	N	NA	NA	AGAP1,TRPM8	IMR90	Hi-C	24141950	AGAP1	92383
7072	chr2	236332144	236333859	236332693	N	NA	NA	SPP2,AGAP1	IMR90	Hi-C	24141950	AGAP1	68874
7073	chr2	237459238	237461664	237460564	N	NA	CXCR7	CXCR7	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	CXCR7	16716
7074	chr2	237568991	237571695	237570163	N	NA	NA	ASB18,IQCA1,CXCR7	IMR90	Hi-C	24141950	CXCR7	90611
7075	chr2	237592441	237594282	237593402	N	NA	NA	NA	NA	NA	NA	CXCR7	114061
7076	chr2	237755188	237758576	237756463	N	NA	NA	NA	NA	NA	NA	COPS8	235508
7077	chr2	237763293	237767706	237766151,237763440	N,N	NA;NA	NA	NA	NA	NA	NA	COPS8	226378
7078	chr2	237827820	237829508	237829139	N	NA	NA	IQCA1	IMR90	Hi-C	24141950	COPS8	164576
7079	chr2	237872038	237877199	237874716	N	NA	NA	IQCA1,CXCR7	IMR90	Hi-C	24141950	COPS8	116885
7080	chr2	238105321	238110272	238108247	N	NA	NA	COL6A3,LRRFIP1,MLPH,COPS8	IMR90	Hi-C	24141950	COPS8	111237
7081	chr2	238345484	238347437	238346902	N	NA	MLPH	MLPH,LRRFIP1,COL6A3,COPS8,RAB17,PRLH	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	MLPH	48441
7082	chr2	238380936	238385478	238384164	N	NA	MLPH	LRRFIP1,MLPH,COL6A3,RAB17,COPS8,PRLH	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	MLPH	10400
7083	chr2	238504212	238525476	238511604,238523000,238518195	N,Y,N	NA;NA;NA	RAB17,LRRFIP1	MLPH,LRRFIP1,PRLH,RAB17,UBE2F-SCLY	MCF7,IMR90	ChIA-PET,Hi-C	22265404,24141950	RAB17	4443
7084	chr2	2391556	2394496	2393418	N	NA	NA	NA	NA	NA	NA	PXDN	643265
7085	chr2	240360491	240364230	240362392	Y	HDAC4	HDAC4	HDAC4,NDUFA10	IMR90	Hi-C	24141950	HDAC4	37848
7086	chr2	240507760	240508299	240508010	N	NA	NA	LOC150935	IMR90	Hi-C	24141950	HDAC4	185117
7087	chr2	240521421	240525785	240523161	N	NA	NA	HDAC4	IMR90	Hi-C	24141950	HDAC4	198778
7088	chr2	240745721	240747472	240746396	N	NA	NA	NA	NA	NA	NA	NDUFA10	217347
7089	chr2	240749755	240760944	240753066,240756309,240758814	N,N,N	NA;NA;NA	NA	LOC150935,HDAC4	IMR90	Hi-C	24141950	NDUFA10	203875
7090	chr2	240836637	240844391	240842646	N	NA	NA	LOC150935,HDAC4,NDUFA10,MIR4786	IMR90,Erythroid progenitor	Hi-C,3C	24141950,19696202	NDUFA10	120428
7091	chr2	240848291	240850196	240848841	N	NA	NA	LOC150935,MIR4786	IMR90	Hi-C	24141950	NDUFA10	114623
7092	chr2	241187348	241191906	241190344	N	NA	NA	GPC1,ANKMY1,PP14571	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	MYEOV2	111584
7093	chr2	241781077	241784812	241782398	N	NA	KIF1A	ANKMY1,PASK,KIF1A,HDLBP,ANO7,C2orf54,AGXT,SNED1,MTERFD2,PPP1R7	IMR90	Hi-C	24141950	KIF1A	21352
7094	chr2	241854670	241857419	241855834	N	NA	NA	LOC200772,SNED1,MTERFD2	IMR90	Hi-C	24141950	KIF1A	94945
7095	chr2	242842264	242869676	242848804,242844456,242863382,242854090,242850415	N,N,N,N,N	NA;NA;NA;NA;NA	NA	CXXC11	IMR90	Hi-C	24141950	LOC728323	161168
7096	chr2	242931523	242952979	242932776	N	NA	NA	LOC728323	IMR90	Hi-C	24141950	LOC728323	77865
7097	chr2	243003860	243007949	243006271	N	NA	LOC728323	LOC728323	IMR90	Hi-C	24141950	LOC728323	22895
7098	chr2	243153218	243154534	243153555	N	NA	NA	NA	NA	NA	NA	LOC728323	122374
7099	chr2	2454319	2455970	2455243	N	NA	NA	NA	NA	NA	NA	PXDN	706028
7100	chr2	24589329	24591069	24589878	N	NA	ITSN2	ITSN2	K562	ChIA-PET	22265404	ITSN2	5932
7101	chr2	24606614	24608772	24607148	N	NA	ITSN2	CENPO,ADCY3	IMR90	Hi-C	24141950	ITSN2	23217
7102	chr2	24640729	24642483	24641623	N	NA	NA	ADCY3,CENPO,NCOA1,DNAJC27,POMC,EFR3B,PTRHD1	IMR90	Hi-C	24141950	ITSN2	57332
7103	chr2	24686228	24688005	24687166	N	NA	NA	CENPO,NCOA1,ADCY3,DNAJC27	IMR90	Hi-C	24141950	ITSN2	102831
7104	chr2	24689297	24691913	24690158	N	NA	NA	CENPO,NCOA1,ADCY3,DNAJC27,PTRHD1	IMR90	Hi-C	24141950	ITSN2	105900
7105	chr2	24711873	24734003	24713944,24712378	N,N	NA;NA	NA	CENPO,NCOA1,ADCY3,EFR3B,PTRHD1	IMR90	Hi-C	24141950	NCOA1	73343
7106	chr2	25425226	25429839	25427378	N	NA	DNMT3A	ADCY3,DNAJC27-AS1,DNAJC27,EFR3B,DNMT3A	IMR90	Hi-C	24141950	DNMT3A	45345
7107	chr2	2545605	2548813	2546868	N	NA	NA	NA	NA	NA	NA	PXDN	797314
7108	chr2	25916274	25922128	25917207,25921115	N,N	NA;NA	DTNB	DNMT3A,DTNB,ASXL2	IMR90	Hi-C	24141950	DTNB	19758
7109	chr2	2615899	2619325	2617323	Y	NA	NA	NA	NA	NA	NA	TSSC1	762328
7110	chr2	26220208	26222618	26220854	Y	RAB10	KIF3C,RAB10	ASXL2,RAB10,FAM59B,KIF3C	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	KIF3C	14765
7111	chr2	26250008	26252516	26251208	N	NA	KIF3C,RAB10	RAB10	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	RAB10	4213
7112	chr2	26388269	26391564	26389776	N	NA	FAM59B	NA	NA	NA	NA	FAM59B	4396
7113	chr2	27049118	27050663	27049908	N	NA	CENPA,DPYSL5	NA	NA	NA	NA	DPYSL5	20306
7114	chr2	2790198	2794203	2791925	N	NA	NA	NA	NA	NA	NA	TSSC1	587450
7115	chr2	27956731	27960410	27958625	Y	NA	MRPL33	BRE,PLB1,RBKS,MRPL33,FOSL2,LOC100505716	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	MRPL33	34174
7116	chr2	2850939	2854339	2852796	N	NA	NA	NA	NA	NA	NA	TSSC1	527314
7117	chr2	28600364	28601822	28601062	Y	RBKS,BRE,BRE,PPP1CB,PPP1CB,FOSL2	FOSL2	RBKS,BRE,GPN1,CCDC121,SLC4A1AP,MRPL33,LOC100505716,FOSL2	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	FOSL2	13957
7118	chr2	28695356	28697272	28695820	N	NA	NA	RBKS,PLB1	IMR90	Hi-C	24141950	FOSL2	79577
7119	chr2	28903037	28907663	28906268	N	NA	NA	PPP1CB,SPDYA,PLB1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	PPP1CB	66951
7120	chr2	2985380	2986424	2985894	N	NA	NA	NA	NA	NA	NA	TSSC1	395229
7121	chr2	30215795	30217249	30216537	N	NA	NA	ALK	IMR90	Hi-C	24141950	YPEL5	152501
7122	chr2	3034154	3037042	3034861	N	NA	NA	NA	NA	NA	NA	TSSC1	344611
7123	chr2	30410086	30411129	30410355	N	NA	YPEL5,LBH	LCLAT1	IMR90	Hi-C	24141950	YPEL5	40336
7124	chr2	30509536	30513502	30512148	N	NA	NA	LBH,LCLAT1	IMR90	Hi-C	24141950	LBH	55139
7125	chr2	30522515	30526277	30524258	N	NA	NA	LCLAT1,LBH	IMR90	Hi-C	24141950	LBH	68118
7126	chr2	30568233	30574191	30569465	N	NA	NA	LCLAT1	IMR90	Hi-C	24141950	LCLAT1	95932
7127	chr2	305840	310841	309555	N	NA	SH3YL1,ACP1,FAM150B	SH3YL1,SNTG2	IMR90	Hi-C	24141950	FAM150B	17532
7128	chr2	30625978	30629183	30627402	N	NA	LCLAT1	LBH,LCLAT1	IMR90	Hi-C	24141950	LCLAT1	40940
7129	chr2	3107319	3109318	3108300	N	NA	NA	MYT1L	IMR90	Hi-C	24141950	TSSC1	272335
7130	chr2	3135123	3139583	3138627	N	NA	NA	MYT1L,TSSC1	IMR90	Hi-C	24141950	TSSC1	242070
7131	chr2	31660405	31661885	31660617	N	NA	NA	CAPN14,XDH,GALNT14	IMR90	Hi-C	24141950	EHD3	203525
7132	chr2	31684727	31716554	31711831	N	NA	NA	CAPN13,GALNT14,SRD5A2,XDH	IMR90	Hi-C	24141950	EHD3	227847
7133	chr2	31717413	31725259	31719420	N	NA	NA	NA	NA	NA	NA	EHD3	260533
7134	chr2	31899792	31902526	31901339	N	NA	NA	NA	NA	NA	NA	MEMO1	333172
7135	chr2	31968165	31969231	31968679	N	NA	NA	NA	NA	NA	NA	MEMO1	266467
7136	chr2	31977646	31978849	31978465	N	NA	NA	NA	NA	NA	NA	MEMO1	256849
7137	chr2	32028025	32030239	32028787	N	NA	NA	NA	NA	NA	NA	MEMO1	205459
7138	chr2	32066583	32068193	32067383	N	NA	NA	NA	NA	NA	NA	MEMO1	167505
7139	chr2	33901384	33905273	33902926,33902848	N,N	NA;NA	NA	NA	NA	NA	NA	FAM98A	77022
7140	chr2	34030861	34031748	34031624	N	NA	NA	NA	NA	NA	NA	FAM98A	206499
7141	chr2	34147180	34148864	34148513	N	NA	NA	NA	NA	NA	NA	FAM98A	322818
7142	chr2	34273671	34274191	34273799	N	NA	NA	NA	NA	NA	NA	FAM98A	449309
7143	chr2	34589648	34592593	34591271	N	NA	NA	NA	NA	NA	NA	FAM98A	765286
7144	chr2	34719068	34720651	34720487	N	NA	NA	NA	NA	NA	NA	FAM98A	894706
7145	chr2	34779349	34785674	34779687	N	NA	NA	NA	NA	NA	NA	FAM98A	954987
7146	chr2	34879149	34881095	34880648	N	NA	NA	NA	NA	NA	NA	FAM98A	1054787
7147	chr2	34919505	34928712	34921103,34924137,34926921	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	FAM98A	1095143
7148	chr2	34958393	34960734	34959872	N	NA	NA	NA	NA	NA	NA	FAM98A	1134031
7149	chr2	35013985	35021558	35020878,35016910	N,N	NA;NA	NA	NA	NA	NA	NA	FAM98A	1189623
7150	chr2	35025766	35031609	35028992	N	NA	NA	NA	NA	NA	NA	FAM98A	1201404
7151	chr2	35236952	35243592	35238013	N	NA	NA	NA	NA	NA	NA	CRIM1	1339778
7152	chr2	35336412	35338183	35337742	N	NA	NA	NA	NA	NA	NA	CRIM1	1245187
7153	chr2	35400897	35402186	35401519	N	NA	NA	NA	NA	NA	NA	CRIM1	1181184
7154	chr2	35544571	35549078	35545464	N	NA	NA	NA	NA	NA	NA	CRIM1	1034292
7155	chr2	35649875	35668590	35654130,35651904,35664963	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	CRIM1	914780
7156	chr2	35794112	35795178	35794823	N	NA	NA	NA	NA	NA	NA	CRIM1	788192
7157	chr2	35854473	35855832	35855085	N	NA	NA	NA	NA	NA	NA	CRIM1	727538
7158	chr2	36038067	36049388	36039845,36044097,36047972	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	CRIM1	533982
7159	chr2	36406341	36408391	36406866	N	NA	NA	NA	NA	NA	NA	CRIM1	174979
7160	chr2	36497400	36499210	36498529	N	NA	NA	NA	NA	NA	NA	CRIM1	84160
7161	chr2	36519160	36520096	36519762	Y	NA	NA	NA	NA	NA	NA	CRIM1	63274
7162	chr2	36844295	36847075	36845175	N	NA	FEZ2	CRIM1,FEZ2,VIT	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	FEZ2	18963
7163	chr2	37678467	37680037	37678688	N	NA	NA	CDC42EP3	IMR90	Hi-C	24141950	PRKD3	134245
7164	chr2	37762545	37765156	37763234	Y	EIF2AK2,CDC42EP3	NA	NA	NA	NA	NA	CDC42EP3	134170
7165	chr2	37977634	37979052	37978216	N	NA	NA	CDC42EP3	IMR90	Hi-C	24141950	CDC42EP3	78308
7166	chr2	38031185	38033514	38031509	N	NA	NA	CDC42EP3,PRKD3,QPCT	IMR90	Hi-C	24141950	CDC42EP3	131859
7167	chr2	38044059	38045704	38044666	N	NA	NA	CDC42EP3,LOC100505876,QPCT	IMR90	Hi-C	24141950	CDC42EP3	144733
7168	chr2	38110901	38114181	38112750	N	NA	NA	QPCT,PRKD3,SULT6B1,CDC42EP3,EIF2AK2,FAM82A1	IMR90	Hi-C	24141950	CDC42EP3	211575
7169	chr2	38149247	38154945	38151026,38152607	N,N	NA;NA	NA	CDC42EP3,PRKG2,CYP1B1-AS1,FAM82A1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,19890323	CDC42EP3	249921
7170	chr2	38332245	38340297	38334244	N	NA	NA	FAM82A1,CYP1B1,CYP1B1-AS1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ATL2	264135
7171	chr2	3844659	3848577	3845493,3847433	N,N	NA;NA	NA	NA	NA	NA	NA	RPS7	221806
7172	chr2	38629510	38638599	38634326,38637205,38632060	N,N,N	NA;NA;NA	ATL2	ATL2,HNRPLL,SRSF7,DHX57,FAM82A1,GALM	IMR90	Hi-C	24141950	ATL2	25078
7173	chr2	3865233	3869039	3868888	N	NA	NA	NA	NA	NA	NA	RPS7	242380
7174	chr2	38654064	38656084	38655126	N	NA	ATL2	ATL2,GALM,FAM82A1	IMR90	Hi-C	24141950	ATL2	49632
7175	chr2	38670056	38673071	38671449	N	NA	NA	ATL2,FAM82A1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ATL2	65624
7176	chr2	38705298	38707618	38706281	N	NA	NA	ATL2	IMR90	Hi-C	24141950	ATL2	100866
7177	chr2	38734217	38735794	38734598	N	NA	NA	ATL2,GALM,SRSF7	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	HNRPLL	94384
7178	chr2	38749075	38751706	38749949	N	NA	NA	GALM,ATL2,SRSF7	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	HNRPLL	78472
7179	chr2	39881945	39884421	39882835	N	NA	NA	TMEM178	IMR90	Hi-C	24141950	THUMPD2	121995
7180	chr2	41259637	41261370	41260627	N	NA	NA	NA	NA	NA	NA	PKDCC	1013791
7181	chr2	41285454	41286414	41286089	N	NA	NA	NA	NA	NA	NA	PKDCC	988747
7182	chr2	41585007	41589993	41586105	N	NA	NA	NA	NA	NA	NA	PKDCC	685168
7183	chr2	41606884	41610784	41608550	N	NA	NA	NA	NA	NA	NA	PKDCC	664377
7184	chr2	41620474	41622772	41621538	N	NA	NA	NA	NA	NA	NA	PKDCC	652389
7185	chr2	41770306	41771738	41771579	N	NA	NA	NA	NA	NA	NA	PKDCC	503423
7186	chr2	41974255	41975992	41975295	N	NA	NA	NA	NA	NA	NA	PKDCC	299169
7187	chr2	41993784	41994951	41994192	N	NA	NA	NA	NA	NA	NA	PKDCC	280210
7188	chr2	42067251	42070116	42068355	Y	NA	NA	EML4	IMR90	Hi-C	24141950	PKDCC	205045
7189	chr2	4207444	4211503	4207990	N	NA	NA	NA	NA	NA	NA	RPS7	584591
7190	chr2	42189740	42192465	42191198	N	NA	NA	C2orf91	IMR90	Hi-C	24141950	PKDCC	82696
7191	chr2	42221653	42223837	42222591	N	NA	NA	LOC388942,C2orf91	IMR90	Hi-C	24141950	PKDCC	51324
7192	chr2	42248217	42254002	42252625	N	NA	PKDCC	LOC388942,C2orf91,PKDCC,EML4	IMR90	Hi-C	24141950	PKDCC	21159
7193	chr2	42255168	42261768	42257099,42259512,42261378	N,N,N	NA;NA;NA	PKDCC	LOC388942,C2orf91,PKDCC,EML4	IMR90	Hi-C	24141950	PKDCC	13393
7194	chr2	42327905	42332156	42329256	Y	NA	NA	EML4,LOC388942	IMR90	Hi-C	24141950	PKDCC	52744
7195	chr2	42348575	42350906	42348881	N	NA	EML4	EML4,COX7A2L,LOC388942	IMR90	Hi-C	24141950	EML4	45584
7196	chr2	42359794	42362247	42360372	Y	EML4	EML4	EML4,COX7A2L,LOC388942	IMR90	Hi-C	24141950	EML4	34243
7197	chr2	42367061	42371196	42369380	N	NA	EML4	EML4,LOC388942,C2orf91,COX7A2L	IMR90	Hi-C	24141950	EML4	25294
7198	chr2	42384576	42386926	42385999	N	NA	EML4	EML4	IMR90	Hi-C	24141950	EML4	9564
7199	chr2	42770867	42775563	42773773	N	NA	KCNG3,MTA3	MTA3,OXER1,HAAO	IMR90	Hi-C	24141950	MTA3	20108
7200	chr2	43035092	43039115	43038022	N	NA	OXER1	THADA,ZFP36L2,LOC100129726,HAAO,PLEKHH2	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	OXER1	43691
7201	chr2	43052448	43056091	43054827	N	NA	NA	THADA,ZFP36L2,LOC100129726,ABCG8	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	OXER1	61047
7202	chr2	43132770	43135069	43133928	N	NA	NA	ZFP36L2,LOC100129726,THADA	IMR90	Hi-C	24141950	OXER1	141369
7203	chr2	43149947	43154925	43152081,43153856	Y,Y	NA;NA	NA	ZFP36L2,LOC100129726,THADA	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	OXER1	158546
7204	chr2	43179435	43181793	43180763	N	NA	NA	ZFP36L2,LOC100129726,THADA	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	OXER1	188034
7205	chr2	43188097	43189662	43188741	N	NA	NA	ZFP36L2,LOC100129726,THADA	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	OXER1	196696
7206	chr2	43199621	43204155	43200525,43202545	N,N	NA;NA	NA	ZFP36L2,LOC100129726,THADA	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	OXER1	208220
7207	chr2	43215125	43229083	43216860,43225034	N,N	NA;NA	NA	ZFP36L2,LOC100129726,THADA	IMR90	Hi-C	24141950	OXER1	223724
7208	chr2	43229741	43232782	43230653	N	NA	NA	ZFP36L2,LOC100129726,THADA	IMR90	Hi-C	24141950	ZFP36L2	220963
7209	chr2	43247572	43249920	43248748	N	NA	NA	ZFP36L2,LOC100129726,THADA	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ZFP36L2	203825
7210	chr2	43264148	43265283	43264734	N	NA	NA	ZFP36L2,LOC100129726,THADA	IMR90	Hi-C	24141950	ZFP36L2	188462
7211	chr2	43267972	43270508	43269403	N	NA	NA	ZFP36L2,LOC100129726,THADA	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	ZFP36L2	183237
7212	chr2	43293858	43296697	43295085	N	NA	NA	ZFP36L2,LOC100129726,THADA	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	ZFP36L2	157048
7213	chr2	43310868	43314351	43311216,43313578	N,N	NA;NA	NA	THADA,ZFP36L2,LOC100129726	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	ZFP36L2	139394
7214	chr2	43325993	43330319	43328112	N	NA	NA	THADA,ZFP36L2,LOC100129726	IMR90	Hi-C	24141950	ZFP36L2	123426
7215	chr2	43351849	43357177	43354926	N	NA	NA	THADA,LOC100129726,ZFP36L2	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	ZFP36L2	96568
7216	chr2	43359668	43365770	43364781,43362412	N,N	NA;NA	NA	THADA,LOC100129726,ZFP36L2	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	ZFP36L2	87975
7217	chr2	43366546	43372463	43367710	N	NA	NA	THADA,LOC100129726,ZFP36L2	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	ZFP36L2	81282
7218	chr2	43404104	43409551	43406697	N	NA	ZFP36L2,LOC100129726	ZFP36L2,THADA,LOC100129726	K562,MCF7,IMR90	ChIA-PET,Hi-C	22265404,24141950	ZFP36L2	44194
7219	chr2	43414182	43424448	43422751	N	NA	ZFP36L2,LOC100129726	ZFP36L2,LOC100129726,THADA	K562,MCF7,IMR90	ChIA-PET,Hi-C	22265404,24141950	ZFP36L2	29297
7220	chr2	43842473	43843207	43843022	N	NA	THADA	PLEKHH2,LRPPRC,ABCG5	IMR90	Hi-C	24141950	THADA	19288
7221	chr2	43845620	43848125	43846541	N	NA	THADA	PLEKHH2,LRPPRC,ABCG5,DYNC2LI1,ABCG8,THADA	IMR90	Hi-C	24141950	THADA	22435
7222	chr2	43852712	43854340	43853287	N	NA	THADA	ABCG5,ABCG8,LRPPRC,THADA,PLEKHH2	IMR90	Hi-C	24141950	THADA	29527
7223	chr2	44246655	44252322	44248018,44251672	N,N	NA;NA	LRPPRC	CAMKMT,PREPL,SLC3A1	IMR90	Hi-C	24141950	LRPPRC	23511
7224	chr2	4427188	4430666	4428560	N	NA	NA	NA	NA	NA	NA	RPS7	804335
7225	chr2	44292041	44295682	44293725	N	NA	NA	PREPL,PPM1B,SLC3A1	IMR90	Hi-C	24141950	LRPPRC	68897
7226	chr2	44307358	44309149	44308268	N	NA	NA	SLC3A1,PREPL,PPM1B	IMR90	Hi-C	24141950	LRPPRC	84214
7227	chr2	44312186	44316440	44314923	N	NA	NA	PPM1B,PREPL	IMR90	Hi-C	24141950	PPM1B	79560
7228	chr2	44356490	44367156	44358493,44363997	N,N	NA;NA	PPM1B	PPM1B,SLC3A1	IMR90	Hi-C	24141950	PPM1B	28844
7229	chr2	4437113	4440738	4438814,4437494	N,N	NA;NA	NA	NA	NA	NA	NA	RPS7	814260
7230	chr2	44385745	44388300	44386427	N	NA	PPM1B	PPM1B,SLC3A1,PREPL	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	PPM1B	7700
7231	chr2	44497461	44498993	44497668	N	NA	NA	NA	NA	NA	NA	PREPL	90008
7232	chr2	45023800	45033902	45029167,45033181,45025071	N,N,N	NA;NA;NA	NA	SIX3	IMR90	Hi-C	24141950	SIX3	135135
7233	chr2	45200604	45204774	45201348,45203050	N,N	NA;NA	SIX3	NA	NA	NA	NA	SIX3	31567
7234	chr2	45261096	45267416	45264427	N	NA	NA	SRBD1,UNQ6975,SIX2	IMR90	Hi-C	24141950	SIX3	92059
7235	chr2	45300574	45309121	45303069,45301555	N,N	NA;NA	NA	SRBD1,UNQ6975	IMR90	Hi-C	24141950	SIX3	131537
7236	chr2	45360750	45362361	45361704	N	NA	NA	SIX2,SRBD1,UNQ6975	IMR90	Hi-C	24141950	SIX3	191713
7237	chr2	45869640	45871590	45870984	Y	NA	SRBD1	PRKCE,EPAS1,RHOQ,SRBD1	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	SRBD1	31207
7238	chr2	46454944	46458274	46456928	Y	NA	NA	PRKCE,EPAS1,PIGF	IMR90	Hi-C	24141950	RHOQ	311593
7239	chr2	46502790	46504598	46503535	N	NA	NA	PRKCE,EPAS1	IMR90	Hi-C	24141950	RHOQ	265269
7240	chr2	46661099	46663325	46662296	Y	NA	NA	PRKCE,EPAS1,LOC388946,ATP6V1E2,RHOQ,PIGF,CRIPT	IMR90	Hi-C	24141950	RHOQ	106542
7241	chr2	466827	469410	468139	N	NA	NA	NA	NA	NA	NA	FAM150B	178519
7242	chr2	47417646	47421353	47419589	N	NA	CALM2	TTC7A,C2orf61,SOCS5,MCFD2,CALM2,EPCAM	IMR90	Hi-C	24141950	CALM2	13906
7243	chr2	47463316	47467973	47465956	N	NA	NA	CALM2,TTC7A	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	CALM2	59576
7244	chr2	47490215	47494366	47491546	N	NA	NA	TTC7A,CALM2,C2orf61,MCFD2	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	CALM2	86475
7245	chr2	47498254	47502080	47499409	N	NA	NA	TTC7A,CALM2,C2orf61,MCFD2,SOCS5	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	EPCAM	94207
7246	chr2	47507675	47508087	47508005	N	NA	NA	TTC7A,CALM2,MCFD2,C2orf61	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	EPCAM	88200
7247	chr2	4751438	4752449	4751907	N	NA	NA	NA	NA	NA	NA	SOX11	1080350
7248	chr2	47525931	47574349	47532728,47526332,47529744,47541388,47560861,47568162,47553634,47572437	N,N,N,N,N,N,N,N	NA;NA;NA;NA;NA;NA;NA;NA	EPCAM	TTC7A,CALM2,MCFD2,C2orf61,EPCAM,CRIPT,PIGF,SOCS5,MSH2,MSH6	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	EPCAM	21938
7249	chr2	4780325	4787488	4781800	N	NA	NA	NA	NA	NA	NA	SOX11	1045311
7250	chr2	47814678	47837407	47819062,47823020	N,N	NA;NA	KCNK12	KCNK12,MSH2	IMR90	Hi-C	24141950	KCNK12	17208
7251	chr2	47880831	47884652	47882556	N	NA	NA	MSH2,EPCAM,KCNK12	IMR90	Hi-C	24141950	KCNK12	83361
7252	chr2	47920341	47941021	47924643	N	NA	NA	KCNK12,MSH2	IMR90	Hi-C	24141950	MSH6	69200
7253	chr2	47968422	47971674	47968961	N	NA	MSH6	MSH2,KCNK12	IMR90	Hi-C	24141950	MSH6	38547
7254	chr2	480700	483151	481570,481441	N,N	NA;NA	NA	NA	NA	NA	NA	FAM150B	192392
7255	chr2	48154209	48155035	48154642	N	NA	FBXO11	NA	NA	NA	NA	FBXO11	21277
7256	chr2	48243104	48244493	48244152	N	NA	NA	FBXO11	MCF7	ChIA-PET	22265404	FBXO11	110172
7257	chr2	48275437	48324037	48316654,48290714,48276391,48285909	N,N,N,N	NA;NA;NA;NA	NA	PPP1R21,MSH6,FOXN2,FBXO11	IMR90	Hi-C	24141950	FBXO11	142505
7258	chr2	48332592	48341230	48334852,48338896	N,N	NA;NA	NA	FOXN2,FBXO11,MSH6,PPP1R21,STON1-GTF2A1L	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	FBXO11	199660
7259	chr2	48371515	48374697	48373559	N	NA	NA	FOXN2,PPP1R21	IMR90	Hi-C	24141950	FOXN2	167098
7260	chr2	48432456	48434018	48433526	N	NA	NA	FBXO11	IMR90	Hi-C	24141950	FOXN2	107777
7261	chr2	48510603	48512986	48512541,48511828	N,N	NA;NA	FOXN2	NA	NA	NA	NA	FOXN2	28809
7262	chr2	49032114	49032838	49032459	N	NA	NA	STON1-GTF2A1L,LHCGR	IMR90	Hi-C	24141950	PPP1R21	364206
7263	chr2	49038075	49041567	49039602	N	NA	NA	STON1-GTF2A1L	IMR90	Hi-C	24141950	PPP1R21	370167
7264	chr2	49114162	49116749	49115561	N	NA	NA	STON1-GTF2A1L,LHCGR	IMR90	Hi-C	24141950	PPP1R21	446254
7265	chr2	49141332	49141908	49141563	N	NA	NA	NA	NA	NA	NA	PPP1R21	473424
7266	chr2	49456610	49458041	49456893	N	NA	NA	NA	NA	NA	NA	PPP1R21	788702
7267	chr2	49707943	49713727	49709060	N	NA	NA	NA	NA	NA	NA	PPP1R21	1040035
