region	EnhA1	EnhA2	EnhBiv	EnhG1	EnhG2	EnhWk	Het	Quies	ReprPC	ReprPCWk	TssA	TssBiv	TssFlnkD	TssFlnk	TssFlnkU	Tx	TxWk	ZNF-Rpts
chr20_h1:50445000-50450000	0	0	0	0	0	0	0	0.01338798615	0	0	0	0	0	0	0	0	0	0
chr20_h1:50455000-50460000	0	0	0	0	0	0	0	0.01994819445	0	0	0	0	0	0	0	0	0	0
chr20_h1:50460000-50465000	0	0	0	0	0	0.0691279572	0	0.04565686643	0	0.0345639786	0	0	0.0345639786	0	0	0	0.0345639786	0
chr20_h1:50475000-50480000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04745960599	0.023729803	0
chr20_h1:50510000-50515000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02636770433	0.02636770433	0
chr20_h1:50570000-50575000	0	0	0	0	0	0	0	0.02636770433	0	0	0.02636770433	0	0.02636770433	0.02636770433	0	0	0	0
chr20_h1:50575000-50580000	0	0	0	0	0	0	0	0.03090824831	0	0	0	0	0	0	0	0	0	0
chr20_h1:50625000-50630000	0	0	0	0	0	0.03436809976	0	0.03436809976	0	0	0	0	0	0	0	0	0.03436809976	0
chr20_h1:50665000-50670000	0	0	0	0	0	0.02813246858	0	0	0	0	0	0	0.02813246858	0	0	0	0.05626493716	0
chr20_h1:50710000-50715000	0	0	0	0	0	0.03436809976	0	0.01718404988	0	0	0	0	0	0	0	0	0.03436809976	0
chr20_h1:50715000-50720000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02813246858	0
chr20_h1:50820000-50825000	0	0	0	0	0	0.01839922884	0	0	0	0	0	0	0	0	0	0	0.01839922884	0
chr20_h1:50875000-50880000	0	0	0	0	0	0.01839922884	0	0	0	0	0	0	0	0	0	0	0.03679845768	0
chr20_h1:50990000-50995000	0.03060289024	0	0.03060289024	0	0	0.06120578048	0	0	0.03060289024	0.03060289024	0	0	0	0	0	0	0	0
chr20_h1:51005000-51010000	0	0	0	0	0	0	0	0.01185119607	0	0	0	0	0	0	0	0	0	0
chr20_h1:51020000-51025000	0	0	0	0	0	0	0	0.01742904123	0	0	0	0	0	0	0	0	0	0
chr20_h1:51025000-51030000	0	0	0	0	0	0	0	0.0121942688	0	0	0	0	0	0	0	0	0	0
chr20_h1:51075000-51080000	0	0	0.01742904123	0	0	0.03485808245	0	0	0.01742904123	0	0	0.01742904123	0.01742904123	0	0	0	0	0
chr20_h1:51110000-51115000	0	0	0	0	0	0	0	0	0.02438853761	0.02438853761	0	0	0	0	0	0	0	0
chr20_h1:51125000-51130000	0	0	0	0	0	0	0	0.01684335179	0	0	0	0	0	0	0	0	0	0
chr20_h1:51160000-51165000	0	0	0	0	0	0	0	0.01185119607	0	0	0	0	0	0	0	0	0	0
chr20_h1:51165000-51170000	0	0	0	0	0	0	0	0.01684335179	0	0	0	0	0	0	0	0	0	0
chr20_h1:51175000-51180000	0.008927254167	0	0.008927254167	0	0	0.01785450833	0	0	0.008927254167	0.008927254167	0	0	0	0	0	0	0	0
chr20_h1:51230000-51235000	0	0	0	0	0	0.02393922486	0.02393922486	0	0	0	0	0	0	0	0	0	0	0.02393922486
chr20_h1:51300000-51305000	0	0	0	0	0	0	0	0.02393922486	0	0	0	0	0	0	0	0	0	0
chr20_h1:51305000-51310000	0.06120578048	0.03060289024	0	0	0	0	0	0.0395301444	0	0	0	0	0	0	0.03060289024	0	0.03060289024	0
chr20_h1:51370000-51375000	0	0	0	0	0	0.02346644123	0	0.04693288245	0	0	0	0	0	0	0	0	0	0
chr20_h1:51380000-51385000	0	0	0	0	0	0	0	0.009435114014	0	0	0	0	0	0	0	0	0	0
chr20_h1:51385000-51390000	0	0	0	0	0	0.0297593082	0	0.0297593082	0.01265455798	0.01265455798	0	0	0	0	0	0	0	0
chr20_h1:51415000-51420000	0	0	0	0	0	0	0	0.01616360934	0	0	0	0	0	0	0	0	0	0
chr20_h1:51425000-51430000	0	0	0	0	0	0.0148796541	0	0.0148796541	0	0	0	0	0	0	0	0	0.0148796541	0
chr20_h1:51465000-51470000	0	0	0	0	0	0	0	0.02060118393	0	0	0	0	0	0	0	0	0	0
chr20_h1:51500000-51505000	0	0	0	0	0	0	0	0.009435114014	0	0	0	0	0	0	0	0	0	0
chr20_h1:51515000-51520000	0	0	0	0	0	0	0	0.02060118393	0	0	0	0	0	0	0	0	0	0
chr20_h1:51530000-51535000	0	0	0	0	0	0	0	0.01351258523	0	0	0	0	0	0	0	0	0	0
chr20_h1:51555000-51560000	0	0	0	0	0	0.01265455798	0	0.01265455798	0	0	0	0	0	0	0	0	0.01265455798	0
chr20_h1:51590000-51595000	0	0	0	0	0	0.01616360934	0	0	0	0.01616360934	0	0	0	0	0	0	0.01616360934	0
chr20_h1:51600000-51605000	0	0	0	0	0	0	0	0.01351258523	0	0	0	0	0	0	0	0	0	0
chr20_h1:51615000-51620000	0	0	0	0	0	0.02346644123	0	0.04693288245	0	0	0	0	0	0	0	0	0	0
chr20_h1:51635000-51640000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01875974252	0.01875974252	0
chr20_h1:51645000-51650000	0	0	0	0	0	0	0	0	0.009552207577	0	0	0.01910441515	0	0.01910441515	0	0	0.01910441515	0
chr20_h1:51650000-51655000	0.07253519634	0.05440139725	0	0	0	0.05440139725	0	0	0	0	0	0	0	0	0	0	0.03626759817	0
chr20_h1:51700000-51705000	0	0	0	0	0	0.02246439857	0	0.04059819766	0	0	0	0	0	0	0	0	0	0
chr20_h1:51755000-51760000	0.08985759429	0.06739319572	0	0	0	0.06739319572	0	0	0	0	0	0	0	0	0	0	0.04492879714	0
chr20_h1:51765000-51770000	0	0	0	0	0	0	0	0.009552207577	0	0	0	0	0	0	0	0	0	0
chr20_h1:52080000-52085000	0	0	0	0	0	0	0	0.01875974252	0	0	0	0	0	0	0	0	0	0
chr20_h1:52245000-52250000	0	0	0	0	0	0	0	0.01903749764	0	0	0	0	0	0	0	0	0	0
chr20_h1:52375000-52380000	0	0	0	0	0	0	0	0.01903749764	0	0	0	0	0	0	0	0	0	0
chr20_h1:53220000-53225000	0	0	0	0	0	0	0	0.02016652103	0	0	0	0	0	0	0	0	0	0
chr20_h1:53275000-53280000	0	0	0	0	0	0	0.02016652103	0.02016652103	0	0	0	0	0	0	0	0	0	0.02016652103
chr20_h1:53410000-53415000	0	0	0	0	0	0.01990978483	0	0.03981956967	0	0	0	0	0	0	0	0	0	0
chr20_h1:53545000-53550000	0	0	0	0	0	0.01990978483	0	0.03981956967	0	0	0	0	0.01990978483	0	0	0	0	0
chr20_h1:53575000-53580000	0.0162656859	0.03253137181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0162656859	0
chr20_h1:53870000-53875000	0.04596262018	0.06894393027	0	0	0	0.02298131009	0	0	0	0	0.02298131009	0	0	0	0.02298131009	0	0.04596262018	0
chr20_h1:53915000-53920000	0.04596262018	0.04596262018	0	0	0	0.04596262018	0	0	0	0	0	0	0	0	0	0	0.04596262018	0
chr20_h1:53935000-53940000	0	0	0	0.0162656859	0	0	0	0	0	0	0	0	0	0	0	0.0162656859	0	0
chr20_h1:54080000-54085000	0	0	0	0	0	0	0	0.01071687959	0	0	0	0	0	0	0	0	0	0
chr20_h1:54100000-54105000	0	0	0	0	0	0	0	0.03423047908	0.01921332786	0	0	0.01921332786	0	0	0	0	0	0
chr20_h1:54170000-54175000	0	0	0	0	0	0	0	0.01921332786	0	0	0	0	0	0	0	0	0	0
chr20_h1:54195000-54200000	0	0	0	0	0	0	0	0.04494735867	0	0	0	0	0	0	0	0	0	0
chr20_h1:54220000-54225000	0	0	0	0	0	0	0	0.02453380706	0	0	0	0	0	0	0	0	0	0
chr20_h1:54645000-54650000	0	0	0	0	0	0.02453380706	0	0.02453380706	0	0	0	0	0	0	0	0	0.02453380706	0
chr20_h1:56405000-56410000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02088210836	0.02088210836	0
chr20_h1:56470000-56475000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02088210836	0.02088210836	0
chr20_h1:56630000-56635000	0.01014530463	0	0.007854244778	0	0	0.08948675685	0	0.03067095141	0.01014530463	0.02814485404	0	0	0	0	0	0	0.04658390951	0
chr20_h1:56715000-56720000	0	0	0.0147579933	0.0147579933	0	0	0	0	0.0147579933	0.0147579933	0	0.0147579933	0	0.0147579933	0	0	0.0147579933	0
chr20_h1:56745000-56750000	0	0	0.01014530463	0.01014530463	0	0	0	0	0.01014530463	0.01014530463	0	0.01014530463	0	0.01014530463	0	0	0.01014530463	0
chr20_h1:56775000-56780000	0	0	0.0159129581	0.0159129581	0	0	0	0	0.0159129581	0.0159129581	0	0.0159129581	0	0.0159129581	0	0	0.0159129581	0
chr20_h1:56970000-56975000	0	0	0.007854244778	0.007854244778	0	0	0	0	0.007854244778	0.007854244778	0	0.007854244778	0	0.007854244778	0	0	0.007854244778	0
chr20_h1:57090000-57095000	0	0	0	0	0	0	0	0.04684146709	0	0	0	0	0	0	0	0	0	0
chr20_h1:57095000-57100000	0	0	0.0114764931	0	0	0.0114764931	0	0.0114764931	0	0.0114764931	0	0	0	0	0	0	0	0
chr20_h1:57100000-57105000	0	0	0	0	0	0.009309435499	0	0	0	0	0	0	0	0	0	0	0.009309435499	0
chr20_h1:57105000-57110000	0	0	0	0	0	0	0	0.01657428634	0	0	0	0	0	0	0	0	0	0
chr20_h1:57115000-57120000	0	0	0.01235202951	0	0	0.03346033675	0	0.02290618313	0	0.01235202951	0	0	0	0	0	0	0.02110830724	0
chr20_h1:57120000-57125000	0	0	0	0	0	0.01794269249	0	0	0	0	0	0	0	0	0	0	0.03588538498	0.01794269249
chr20_h1:57150000-57155000	0	0	0	0	0	0	0	0.01657428634	0	0	0	0	0	0	0	0	0	0
chr20_h1:57165000-57170000	0	0	0	0	0	0	0	0.01794269249	0	0	0	0	0	0	0	0	0	0
chr20_h1:57175000-57180000	0	0	0	0	0	0	0	0.009309435499	0	0	0	0	0	0	0	0	0	0
chr20_h1:57190000-57195000	0	0	0	0	0	0	0	0.01587738617	0	0	0	0	0	0	0	0	0.01587738617	0
chr20_h1:57245000-57250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01587738617	0
chr20_h1:57250000-57255000	0	0	0	0	0	0	0	0.01055415362	0	0	0	0	0	0	0	0	0	0
chr20_h1:57265000-57270000	0	0	0	0	0	0.0164653363	0	0	0	0.0164653363	0	0	0	0	0	0	0.0164653363	0
chr20_h1:57270000-57275000	0	0	0	0	0	0	0	0.02382852261	0	0	0	0	0	0	0	0	0	0
chr20_h1:57325000-57330000	0	0	0.0329306726	0	0	0	0	0	0	0	0	0.0329306726	0	0	0	0	0	0
chr20_h1:57345000-57350000	0	0	0.04684146709	0	0	0	0	0.04684146709	0.09368293419	0.09368293419	0	0	0	0	0	0	0	0
chr20_h1:57380000-57385000	0	0	0	0	0	0.02881615682	0	0.02881615682	0	0	0	0	0	0	0	0	0.02881615682	0
chr20_h1:57435000-57440000	0	0	0	0	0	0.02145707756	0	0.02145707756	0	0	0	0	0	0	0	0	0.02145707756	0
chr20_h1:57490000-57495000	0	0	0	0	0	0.02145707756	0	0.02145707756	0	0	0	0	0	0	0	0	0.05027323437	0
chr20_h1:57510000-57515000	0	0	0	0	0	0	0	0.05029391323	0	0	0	0	0	0	0	0	0	0
chr20_h1:57590000-57595000	0	0	0	0	0	0.1005878265	0	0.1005878265	0	0	0	0	0	0	0	0	0.05029391323	0
chr20_h1:57595000-57600000	0	0	0	0	0	0	0	0.01569991571	0	0	0	0	0	0	0	0	0	0
chr20_h1:57610000-57615000	0	0	0	0	0	0	0	0.01557681544	0	0	0	0	0	0	0	0	0	0
chr20_h1:57615000-57620000	0	0	0	0	0	0.007209278636	0	0.01156397382	0.007209278636	0.007209278636	0	0.007209278636	0	0	0	0	0	0
chr20_h1:57655000-57660000	0	0	0.01783910402	0	0	0.01783910402	0	0	0	0	0	0.01783910402	0	0.01783910402	0	0	0.01783910402	0
chr20_h1:57665000-57670000	0	0	0	0	0	0.01139227298	0	0.01139227298	0	0	0	0	0	0	0	0	0	0
chr20_h1:57705000-57710000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01783910402	0
chr20_h1:57735000-57740000	0	0	0	0	0	0.007182689473	0	0.01436537895	0	0.007182689473	0	0	0	0	0	0	0	0
chr20_h1:57775000-57780000	0	0	0	0	0	0.02278454596	0	0	0	0	0	0	0	0	0	0	0.03417681894	0
chr20_h1:57835000-57840000	0	0	0	0	0	0	0	0.007182689473	0	0	0	0	0	0	0	0	0	0
chr20_h1:58090000-58095000	0	0	0	0	0	0	0	0.01602217962	0	0	0	0	0	0	0	0	0	0
chr20_h1:58095000-58100000	0	0	0	0	0	0	0	0	0.01948622803	0.01948622803	0	0	0	0	0	0	0	0
chr20_h1:58100000-58105000	0	0	0	0	0	0	0	0.01156397382	0	0	0	0	0	0	0	0	0	0
chr20_h1:58120000-58125000	0	0	0	0	0	0.01153673407	0	0.01153673407	0	0	0	0	0	0	0	0	0	0
chr20_h1:58145000-58150000	0	0	0	0	0	0	0	0.01948622803	0	0	0	0	0	0	0	0	0	0
chr20_h1:58165000-58170000	0	0	0	0	0	0	0	0.01602217962	0	0	0	0	0	0	0	0	0	0
chr20_h1:58170000-58175000	0	0	0	0	0	0	0	0.01153673407	0	0	0	0	0	0	0	0	0	0
chr20_h1:58175000-58180000	0	0	0	0	0	0	0	0.007209278636	0	0	0	0	0	0	0	0	0	0
chr20_h1:58200000-58205000	0	0	0	0	0	0	0	0.01557681544	0	0	0	0	0	0	0	0	0	0
chr20_h1:58205000-58210000	0	0	0	0	0	0.03139983142	0	0.03139983142	0	0	0	0	0	0.01569991571	0	0	0.01569991571	0
chr20_h1:58235000-58240000	0.02230046232	0.02230046232	0	0	0	0.02230046232	0	0	0	0	0	0	0	0	0	0.02230046232	0.04460092464	0
chr20_h1:58240000-58245000	0	0	0	0	0	0	0	0.01075226484	0	0	0	0	0	0	0	0	0	0
chr20_h1:58250000-58255000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01929321002	0.01929321002	0
chr20_h1:58350000-58355000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01929321002	0
chr20_h1:58370000-58375000	0.01076167834	0.01076167834	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01076167834	0.01076167834	0
chr20_h1:58440000-58445000	0.02152335669	0.01076167834	0	0	0	0.01076167834	0	0	0	0	0.01076167834	0	0	0	0.01076167834	0	0.01076167834	0
chr20_h1:58445000-58450000	0	0	0	0	0	0	0	0	0	0	0	0.02230046232	0	0.04460092464	0	0	0.04460092464	0
chr20_h1:58460000-58465000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02150452967	0.02150452967	0
chr20_h1:58475000-58480000	0	0	0	0.006974390653	0.006974390653	0.01018069103	0	0	0	0	0.02092317196	0.006974390653	0	0.006974390653	0.02092317196	0	0.02036138206	0
chr20_h1:58480000-58485000	0	0	0.01798403193	0	0	0.01798403193	0	0.01798403193	0	0.01798403193	0	0.01798403193	0	0	0	0	0.008256947284	0
chr20_h1:58570000-58575000	0	0	0	0	0	0.01785560727	0.01785560727	0.01785560727	0	0	0	0	0	0	0	0	0.01785560727	0.01785560727
chr20_h1:58620000-58625000	0	0	0	0	0	0	0	0.01785560727	0	0	0	0	0	0	0	0	0	0
chr20_h1:58630000-58635000	0.006897865197	0	0	0	0	0.02069359559	0	0	0	0	0	0	0	0	0	0	0.01379573039	0
chr20_h1:58645000-58650000	0	0	0	0	0	0	0	0.03596806386	0	0	0	0	0.01798403193	0	0	0	0.01798403193	0
chr20_h1:58650000-58655000	0	0	0	0.01724143793	0.01724143793	0	0	0	0	0	0.05172431379	0.01724143793	0	0.01724143793	0.05172431379	0	0	0
chr20_h1:58655000-58660000	0.02188647596	0.02188647596	0	0	0	0.06565942788	0	0	0	0	0.02188647596	0	0.02188647596	0.02188647596	0	0	0.04377295192	0
chr20_h1:58670000-58675000	0	0	0	0.009784826644	0.009784826644	0	0	0	0	0	0.02935447993	0.009784826644	0	0.009784826644	0.02935447993	0	0	0
chr20_h1:58690000-58695000	0.04377295192	0	0	0	0	0.06565942788	0	0	0	0	0	0	0	0.02188647596	0.02188647596	0	0.02188647596	0
chr20_h1:58705000-58710000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01319348466	0
chr20_h1:58710000-58715000	0	0	0	0	0	0	0	0.01651389457	0	0	0	0	0.008256947284	0	0	0	0.008256947284	0
chr20_h1:58750000-58755000	0	0	0	0	0	0.01567676314	0	0.01567676314	0	0	0	0	0	0	0	0	0	0
chr20_h1:58795000-58800000	0	0	0.01567676314	0	0	0	0	0	0.01567676314	0.01567676314	0	0	0	0	0	0	0	0
chr20_h1:58800000-58805000	0	0	0	0	0	0	0	0.006897865197	0	0	0	0	0	0	0	0	0	0
chr20_h1:58805000-58810000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01319348466	0.01319348466	0
chr20_h1:58810000-58815000	0	0	0	0	0	0	0.02036138206	0.02036138206	0	0	0	0	0	0	0	0	0	0.01018069103
chr20_h1:58840000-58845000	0	0	0	0.01956965329	0.009784826644	0	0.01394878131	0.01394878131	0	0	0.04426770251	0.01724143793	0.01724143793	0.03448287586	0.02702626457	0.009784826644	0	0.006974390653
chr20_h1:59005000-59010000	0	0	0	0	0	0.01971189047	0	0.02717857538	0	0	0	0	0	0	0	0	0	0
chr20_h1:59045000-59050000	0	0	0	0	0	0	0	0	0	0.01492527475	0	0	0	0	0	0	0	0
chr20_h1:59085000-59090000	0	0	0.01147758982	0	0	0.0448307223	0	0	0.02295517964	0.0448307223	0	0.01147758982	0	0	0	0	0.01667656624	0
chr20_h1:59115000-59120000	0	0	0	0	0	0	0	0.01173965747	0	0	0	0	0	0	0	0	0	0
chr20_h1:59175000-59180000	0	0	0	0	0	0	0	0.01173965747	0	0	0	0	0	0	0	0	0	0
chr20_h1:59205000-59210000	0	0	0	0	0	0	0	0.01667656624	0	0	0	0	0	0	0	0	0	0
chr20_h1:59210000-59215000	0	0	0	0	0	0	0	0.01492527475	0	0	0	0	0	0	0	0	0	0
chr20_h1:59230000-59235000	0	0	0	0	0	0.01625659163	0	0.01625659163	0	0	0	0	0	0	0	0	0	0
chr20_h1:59275000-59280000	0	0	0	0	0	0	0	0	0	0.01488577452	0	0	0	0	0	0	0	0
chr20_h1:59285000-59290000	0	0	0.01318400212	0	0	0.02636800424	0	0.01318400212	0	0.01318400212	0	0	0	0	0	0	0	0
chr20_h1:59340000-59345000	0	0	0	0	0	0	0	0	0	0.01488577452	0	0	0	0	0	0	0	0
chr20_h1:59385000-59390000	0	0	0	0	0	0	0	0	0	0.01318400212	0	0	0	0	0	0	0	0
chr20_h1:59400000-59405000	0	0	0	0	0	0	0	0.01147758982	0	0	0	0	0	0	0	0	0	0
chr20_h1:59405000-59410000	0	0	0.01224520556	0	0	0	0	0.01625659163	0.01224520556	0.01224520556	0	0.01224520556	0.01224520556	0.01224520556	0	0	0.01224520556	0
chr20_h1:59435000-59440000	0	0	0	0	0	0	0	0	0	0.01497073723	0	0	0	0	0	0	0	0
chr20_h1:59450000-59455000	0	0	0.00746668491	0	0	0	0	0	0.00746668491	0.00746668491	0	0.00746668491	0.00746668491	0.00746668491	0	0	0.00746668491	0
chr20_h1:59490000-59495000	0	0	0	0	0	0	0	0.01497073723	0	0	0	0	0	0	0	0	0	0
chr20_h1:59600000-59605000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03938498845
chr20_h1:59750000-59755000	0	0	0	0	0	0	0	0	0.03938498845	0	0	0	0	0	0	0	0	0.03938498845
chr20_h1:59780000-59785000	0	0	0	0	0	0	0.04337043581	0	0	0	0	0	0	0	0	0	0	0.04337043581
chr20_h1:59845000-59850000	0	0	0	0	0	0	0.04337043581	0	0	0	0	0	0	0	0	0	0	0.08674087162
chr20_h1:59945000-59950000	0	0	0	0	0	0	0	0.02456184274	0	0.02456184274	0	0	0	0	0	0	0	0
chr20_h1:60050000-60055000	0	0	0	0	0	0.02456184274	0	0.02456184274	0	0	0	0	0	0.02456184274	0	0.02456184274	0.02456184274	0
chr20_h1:60060000-60065000	0	0	0	0	0	0	0	0	0	0.008040406606	0	0	0	0	0	0	0	0
chr20_h1:60225000-60230000	0	0	0	0	0	0	0	0	0	0.04009176475	0	0	0	0	0	0	0	0.02004588237
chr20_h1:60260000-60265000	0	0	0	0	0	0	0	0.008040406606	0	0	0	0	0	0	0	0	0	0
chr20_h1:60265000-60270000	0	0	0	0	0	0	0	0	0	0.02004588237	0	0	0	0	0	0	0	0
chr20_h1:61020000-61025000	0	0	0	0	0	0	0	0	0	0.009446052226	0	0	0	0	0	0	0	0
chr20_h1:61035000-61040000	0	0	0	0	0	0	0	0	0.01782853632	0.01782853632	0	0	0	0	0	0	0	0
chr20_h1:61110000-61115000	0	0	0	0	0	0	0	0	0	0.01782853632	0	0	0	0	0	0	0	0
chr20_h1:61115000-61120000	0	0	0	0	0	0	0	0	0.009446052226	0.01889210445	0	0	0	0	0	0	0	0
chr20_h1:61130000-61135000	0	0	0	0	0	0	0	0	0.0233029493	0.01165147465	0	0	0	0	0	0	0	0
chr20_h1:61240000-61245000	0	0	0	0	0	0	0	0	0.0233029493	0.0233029493	0	0	0	0	0	0	0	0
chr20_h1:61300000-61305000	0	0	0	0	0	0	0	0	0.01162837656	0.01162837656	0	0	0	0	0	0	0	0
chr20_h1:61360000-61365000	0	0	0	0	0	0	0	0	0	0.01162837656	0	0	0	0	0	0	0	0
chr20_h1:61650000-61655000	0	0	0	0	0	0	0	0	0	0.01312007268	0	0	0	0	0	0	0	0
chr20_h1:61670000-61675000	0	0	0	0	0	0.00906023314	0	0	0	0.01812046628	0	0	0	0	0	0	0	0
chr20_h1:61695000-61700000	0	0	0	0	0	0	0	0	0	0.01312007268	0	0	0	0	0	0	0	0.01312007268
chr20_h1:61740000-61745000	0	0	0	0	0	0	0	0.01583611022	0	0	0	0	0	0	0	0	0	0
chr20_h1:61775000-61780000	0	0	0	0	0	0.0104401889	0	0.0104401889	0	0.0104401889	0	0	0	0	0	0	0	0
chr20_h1:61785000-61790000	0	0	0	0	0	0	0	0.01247496035	0	0	0	0	0	0	0	0	0	0
chr20_h1:61800000-61805000	0	0	0	0	0	0	0	0.01497814781	0	0	0	0	0	0	0	0	0	0
chr20_h1:61805000-61810000	0	0	0	0	0	0	0	0	0.01812046628	0.01812046628	0	0	0	0	0	0	0	0
chr20_h1:61825000-61830000	0	0	0	0	0	0	0	0.0134413916	0	0	0	0	0	0	0	0	0	0
chr20_h1:61840000-61845000	0	0	0	0	0	0	0	0	0	0.0104401889	0	0	0	0	0	0	0	0
chr20_h1:61845000-61850000	0	0	0	0	0	0	0	0	0	0.01497814781	0	0	0	0	0	0	0	0
chr20_h1:61860000-61865000	0	0	0	0	0	0	0	0	0	0.01247496035	0	0	0	0	0	0	0	0
chr20_h1:61875000-61880000	0	0	0	0	0	0	0.0268827832	0.0134413916	0	0.01583611022	0	0	0	0	0	0	0	0.0134413916
chr20_h1:62005000-62010000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0378446849	0.03084344715	0
chr20_h1:62045000-62050000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01808835077	0	0
chr20_h1:62055000-62060000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02021308683	0	0
chr20_h1:62070000-62075000	0	0.02686675311	0	0	0	0.08060025933	0	0	0	0	0	0	0	0	0	0	0.05373350622	0
chr20_h1:62115000-62120000	0	0	0	0	0	0	0.02686675311	0	0	0	0	0	0	0	0	0	0	0.02686675311
chr20_h1:62125000-62130000	0	0	0	0	0	0.03617670154	0	0	0	0	0	0	0	0	0	0	0.05426505231	0
chr20_h1:62130000-62135000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02721432458	0	0
chr20_h1:62170000-62175000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01063036032	0	0
chr20_h1:62180000-62185000	0	0	0	0	0	0.01713919554	0	0	0	0	0	0	0	0	0	0	0.03427839109	0
chr20_h1:62250000-62255000	0	0	0	0	0	0	0	0.01713919554	0	0	0.01713919554	0	0.03427839109	0.01713919554	0	0.01713919554	0.01713919554	0
chr20_h1:62305000-62310000	0.02565853312	0	0	0	0	0.02565853312	0	0	0	0	0	0	0	0	0	0.02565853312	0.02565853312	0
chr20_h1:62350000-62355000	0	0	0	0.02565853312	0	0	0	0	0	0	0	0	0	0	0	0.02565853312	0	0
chr20_h1:62405000-62410000	0	0	0	0	0	0	0	0.0156514405	0	0	0	0	0	0	0	0	0	0
chr20_h1:62410000-62415000	0	0	0.02829021566	0	0	0.02829021566	0	0	0	0.05658043132	0	0	0	0	0	0	0.02829021566	0
chr20_h1:62450000-62455000	0	0	0.0156514405	0	0	0.031302881	0	0	0	0.0156514405	0	0.0156514405	0.0156514405	0.0156514405	0	0	0.0156514405	0
chr20_h1:62495000-62500000	0	0	0	0	0	0.02829021566	0	0.05149936882	0	0	0	0	0	0	0	0	0	0
chr20_h1:62500000-62505000	0	0	0	0	0	0	0	0.02718518235	0	0	0	0	0	0	0	0	0	0
chr20_h1:62510000-62515000	0	0	0	0	0	0	0	0.02050470923	0	0	0	0	0	0	0	0	0	0
chr20_h1:62535000-62540000	0	0	0	0	0	0	0	0.01738314546	0	0	0	0	0	0	0	0	0	0
chr20_h1:62555000-62560000	0	0	0	0	0	0.06477683364	0	0.01619420841	0	0	0	0	0	0	0	0	0.04858262523	0
chr20_h1:62560000-62565000	0	0	0	0	0	0	0	0.02050470923	0	0	0	0	0	0	0	0	0	0
chr20_h1:62590000-62595000	0	0	0.01038246153	0	0	0.01038246153	0	0	0	0.02076492306	0	0	0	0	0	0	0.01038246153	0
chr20_h1:62600000-62605000	0	0	0	0	0	0	0	0.01619420841	0	0	0	0	0	0	0	0	0	0
chr20_h1:62615000-62620000	0	0	0	0	0	0	0	0.02718518235	0	0.02718518235	0	0	0	0	0	0	0	0
chr20_h1:62655000-62660000	0	0	0.01282669163	0	0	0.01282669163	0	0	0	0.02565338326	0	0	0	0	0	0	0.01282669163	0
chr20_h1:62665000-62670000	0	0	0	0	0	0.01856107499	0	0	0	0	0	0	0.01856107499	0.01856107499	0	0.01856107499	0.01856107499	0
chr20_h1:62670000-62675000	0	0	0	0	0	0.01783853715	0	0.01783853715	0	0.01783853715	0	0	0	0	0	0	0	0
chr20_h1:62690000-62695000	0	0	0	0	0	0	0	0.01804353468	0	0	0	0	0	0	0	0	0	0
chr20_h1:62710000-62715000	0	0	0	0	0	0.02224168973	0	0.02224168973	0	0	0	0	0	0	0	0	0.02224168973	0
chr20_h1:62760000-62765000	0	0	0	0	0	0	0	0.01783853715	0	0	0	0	0	0	0	0	0.01783853715	0
chr20_h1:62775000-62780000	0	0	0	0	0	0	0	0	0.04448337945	0.04448337945	0	0	0	0	0	0	0	0
chr20_h1:62780000-62785000	0	0	0	0	0	0	0	0.01804353468	0	0	0	0	0	0	0	0	0	0
chr20_h1:62805000-62810000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01856107499	0
chr20_h1:62895000-62900000	0.03112021742	0	0	0	0	0.01556010871	0	0	0	0	0	0	0.03112021742	0.01556010871	0.03112021742	0.01556010871	0.01556010871	0
chr20_h1:62950000-62955000	0	0	0	0	0	0.01556010871	0	0	0	0	0	0	0	0	0	0.01556010871	0.01556010871	0
chr20_h1:63055000-63060000	0	0	0.04464336606	0	0	0	0	0	0	0	0	0.06696504909	0	0.02232168303	0	0	0	0
